obsID,CountyID,impactLevel,FloodSource,countyName,EARegion,AltCountyName,ObservationDate,ImpactLevelDescription,FloodSourceDescription
3098,27,3,S,Norfolk,Anglian - Peterborough,Norfolk,16/09/2016,Minor,Surface water
3098,32,3,S,Oxfordshire,Southeast North - Reading,Oxfordshire,16/09/2016,Minor,Surface water
3098,37,3,S,Surrey,Southeast North - Reading,Surrey,16/09/2016,Minor,Surface water
3098,78,3,S,West Berkshire,Southeast North - Reading,W Berkshire,16/09/2016,Minor,Surface water
3098,81,3,S,Windsor and Maidenhead,Southeast North - Reading,Windsor and Maidenhead,16/09/2016,Minor,Surface water
3098,82,3,S,Wokingham,Southeast North - Reading,Wokingham,16/09/2016,Minor,Surface water
3098,16,2,S,Dorset,Southwest - Exeter,Dorset,16/09/2016,Significant,Surface water
3098,6,2,S,Greater London,Southeast North - Reading,Gtr London,16/09/2016,Significant,Surface water
3098,22,2,S,Hertfordshire,Southeast North - Reading,Hertfordshire,16/09/2016,Significant,Surface water
3098,32,2,S,Oxfordshire,Southeast North - Reading,Oxfordshire,16/09/2016,Significant,Surface water
3098,78,2,S,West Berkshire,Southeast North - Reading,W Berkshire,16/09/2016,Significant,Surface water
3098,81,2,S,Windsor and Maidenhead,Southeast North - Reading,Windsor and Maidenhead,16/09/2016,Significant,Surface water
3099,8,3,S,Bedfordshire,Anglian - Peterborough,Bedfordshire,16/09/2016,Minor,Surface water
3099,77,3,S,Bracknell Forest,Southeast North - Reading,Bracknell Forest,16/09/2016,Minor,Surface water
3099,9,3,S,Buckinghamshire,Southeast North - Reading,Buckinghamshire,16/09/2016,Minor,Surface water
3099,10,3,S,Cambridgeshire,Anglian - Peterborough,Cambridgeshire,16/09/2016,Minor,Surface water
3099,19,3,S,Essex,Anglian - Peterborough,Essex,16/09/2016,Minor,Surface water
3099,6,3,S,Greater London,Southeast North - Reading,Gtr London,16/09/2016,Minor,Surface water
3099,21,3,S,Hampshire,Southeast South - Worthing,Hampshire,16/09/2016,Minor,Surface water
3099,22,3,S,Hertfordshire,Southeast North - Reading,Hertfordshire,16/09/2016,Minor,Surface water
3099,23,3,S,Kent,Southeast South - Worthing,Kent,16/09/2016,Minor,Surface water
3099,73,3,S,Luton,Southeast North - Reading,Luton,16/09/2016,Minor,Surface water
3099,76,3,S,Medway,Southeast South - Worthing,Medway,16/09/2016,Minor,Surface water
3099,83,3,S,Milton Keynes,Anglian - Peterborough,Milton Keynes,16/09/2016,Minor,Surface water
3099,27,3,S,Norfolk,Anglian - Peterborough,Norfolk,16/09/2016,Minor,Surface water
3099,32,3,S,Oxfordshire,Southeast North - Reading,Oxfordshire,16/09/2016,Minor,Surface water
3099,79,3,S,Reading,Southeast North - Reading,Reading,16/09/2016,Minor,Surface water
3099,80,3,S,Slough,Southeast North - Reading,Slough,16/09/2016,Minor,Surface water
3099,74,3,S,Southend-on-Sea,Anglian - Peterborough,Southend-on-Sea,16/09/2016,Minor,Surface water
3099,36,3,S,Suffolk,Anglian - Peterborough,Suffolk,16/09/2016,Minor,Surface water
3099,37,3,S,Surrey,Southeast North - Reading,Surrey,16/09/2016,Minor,Surface water
3099,75,3,S,Thurrock,Anglian - Peterborough,Thurrock,16/09/2016,Minor,Surface water
3099,78,3,S,West Berkshire,Southeast North - Reading,W Berkshire,16/09/2016,Minor,Surface water
3099,81,3,S,Windsor and Maidenhead,Southeast North - Reading,Windsor and Maidenhead,16/09/2016,Minor,Surface water
3099,82,3,S,Wokingham,Southeast North - Reading,Wokingham,16/09/2016,Minor,Surface water
3100,15,3,S,Devon,Southwest - Exeter,Devon,24/09/2016,Minor,Surface water
3100,67,3,S,Plymouth,Southwest - Exeter,Plymouth,24/09/2016,Minor,Surface water
3100,109,3,S,Cardiff,Wales,Cardiff,24/09/2016,Minor,Surface water
3101,7,3,S,Greater Manchester,Northwest - Warrington,Gtr Manchester,30/09/2016,Minor,Surface water
3102,10,3,S,Cambridgeshire,Anglian - Peterborough,Cambridgeshire,01/10/2016,Minor,Surface water
3102,23,3,S,Kent,Southeast South - Worthing,Kent,01/10/2016,Minor,Surface water
3102,98,3,S,Swansea,Wales,Swansea,01/10/2016,Minor,Surface water
3104,20,3,C,Gloucestershire,Midlands - Solihull,Gloucestershire,16/10/2016,Minor,Coastal \ tidal
3104,60,3,C,Herefordshire,Midlands - Solihull,Herefordshire,16/10/2016,Minor,Coastal \ tidal
3103,16,3,S,Dorset,Southwest - Exeter,Dorset,16/10/2016,Minor,Surface water
3103,39,3,S,West Sussex,Southeast South - Worthing,W Sussex,16/10/2016,Minor,Surface water
3106,16,,,Dorset,Southwest - Exeter,Dorset,16/10/2016,,
3106,40,,,Wiltshire,Southwest - Exeter,Wiltshire,16/10/2016,,
3107,15,,,Devon,Southwest - Exeter,Devon,17/10/2016,,
3105,15,3,C,Devon,Southwest - Exeter,Devon,17/10/2016,Minor,Coastal \ tidal
3110,15,3,R,Devon,Southwest - Exeter,Devon,23/10/2016,Minor,River
3108,12,3,S,Cornwall and Isles of Scilly,Southwest - Exeter,Cornwall & Isles of Scilly,24/10/2016,Minor,Surface water
3108,67,3,S,Plymouth,Southwest - Exeter,Plymouth,24/10/2016,Minor,Surface water
3109,15,2,S,Devon,Southwest - Exeter,Devon,27/10/2016,Significant,Surface water
3111,18,,,East Sussex,Southeast South - Worthing,E Sussex,04/11/2016,,
3111,37,,,Surrey,Southeast North - Reading,Surrey,04/11/2016,,
3112,7,3,S,Greater Manchester,Northwest - Warrington,Gtr Manchester,12/11/2016,Minor,Surface water
3113,35,,,Staffordshire,Midlands - Solihull,Staffordshire,17/11/2016,,
3114,15,2,R,Devon,Southwest - Exeter,Devon,19/11/2016,Significant,River
3114,99,3,S,Neath Port Talbot,Wales,Neath Port Talbot,19/11/2016,Minor,Surface water
3114,15,2,S,Devon,Southwest - Exeter,Devon,19/11/2016,Significant,Surface water
3114,16,3,C,Dorset,Southwest - Exeter,Dorset,19/11/2016,Minor,Coastal \ tidal
3114,21,3,C,Hampshire,Southeast South - Worthing,Hampshire,19/11/2016,Minor,Coastal \ tidal
3116,64,2,S,"Bristol, City of",Southwest - Exeter,Bristol,21/11/2016,Significant,Surface water
3117,14,3,S,Derbyshire,Midlands - Solihull,Derbyshire,21/11/2016,Minor,Surface water
3117,14,2,S,Derbyshire,Midlands - Solihull,Derbyshire,21/11/2016,Significant,Surface water
3125,5,3,R,West Yorkshire,Northeast - Leeds,W Yorkshire,21/11/2016,Minor,River
3115,30,3,S,North Yorkshire,Northeast - Leeds,N Yorkshire,21/11/2016,Minor,Surface water
3125,5,3,S,West Yorkshire,Northeast - Leeds,W Yorkshire,21/11/2016,Minor,Surface water
3126,24,3,S,Lancashire,Northwest - Warrington,Lancashire,21/11/2016,Minor,Surface water
3122,7,2,R,Greater Manchester,Northwest - Warrington,Gtr Manchester,21/11/2016,Significant,River
3122,7,2,S,Greater Manchester,Northwest - Warrington,Gtr Manchester,21/11/2016,Significant,Surface water
3123,7,3,R,Greater Manchester,Northwest - Warrington,Gtr Manchester,21/11/2016,Minor,River
3124,7,3,R,Greater Manchester,Northwest - Warrington,Gtr Manchester,21/11/2016,Minor,River
3124,7,3,S,Greater Manchester,Northwest - Warrington,Gtr Manchester,21/11/2016,Minor,Surface water
3124,7,2,S,Greater Manchester,Northwest - Warrington,Gtr Manchester,21/11/2016,Significant,Surface water
3121,15,3,R,Devon,Southwest - Exeter,Devon,21/11/2016,Minor,River
3121,15,2,R,Devon,Southwest - Exeter,Devon,21/11/2016,Significant,River
3121,15,2,S,Devon,Southwest - Exeter,Devon,21/11/2016,Significant,Surface water
3118,16,3,S,Dorset,Southwest - Exeter,Dorset,21/11/2016,Minor,Surface water
3118,51,3,S,"Kingston upon Hull, City of",Northeast - Leeds,Kingston upon Hull,21/11/2016,Minor,Surface water
3118,34,3,S,Somerset,Southwest - Exeter,Somerset,21/11/2016,Minor,Surface water
3118,65,2,S,North Somerset,Southwest - Exeter,N Somerset,21/11/2016,Significant,Surface water
3118,30,2,S,North Yorkshire,Northeast - Leeds,N Yorkshire,21/11/2016,Significant,Surface water
3118,2,2,S,South Yorkshire,Northeast - Leeds,S Yorkshire,21/11/2016,Significant,Surface water
3118,5,2,S,West Yorkshire,Northeast - Leeds,W Yorkshire,21/11/2016,Significant,Surface water
3119,100,3,S,Bridgend,Wales,Bridgend,21/11/2016,Minor,Surface water
3119,109,3,S,Cardiff,Wales,Cardiff,21/11/2016,Minor,Surface water
3119,97,3,S,Carmarthenshire,Wales,Carmarthenshire,21/11/2016,Minor,Surface water
3119,89,3,S,Gwynedd,Wales,Gwynedd,21/11/2016,Minor,Surface water
3119,99,3,S,Neath Port Talbot,Wales,Neath Port Talbot,21/11/2016,Minor,Surface water
3119,96,3,S,Pembrokeshire,Wales,Pembrokeshire,21/11/2016,Minor,Surface water
3119,102,3,S,"Rhondda, Cynon, Taff",Wales,Rhondda Cynon Taff,21/11/2016,Minor,Surface water
3119,98,3,S,Swansea,Wales,Swansea,21/11/2016,Minor,Surface water
3119,101,3,S,The Vale of Glamorgan,Wales,Vale of Glamorgan,21/11/2016,Minor,Surface water
3120,34,3,R,Somerset,Southwest - Exeter,Somerset,21/11/2016,Minor,River
3120,34,2,S,Somerset,Southwest - Exeter,Somerset,21/11/2016,Significant,Surface water
3127,15,3,R,Devon,Southwest - Exeter,Devon,22/11/2016,Minor,River
3127,30,3,R,North Yorkshire,Northeast - Leeds,N Yorkshire,22/11/2016,Minor,River
3127,29,3,R,Northumberland,Northeast - Leeds,Northumberland,22/11/2016,Minor,River
3127,5,3,R,West Yorkshire,Northeast - Leeds,W Yorkshire,22/11/2016,Minor,River
3127,55,3,R,York,Northeast - Leeds,York,22/11/2016,Minor,River
3128,55,3,R,York,Northeast - Leeds,York,23/11/2016,Minor,River
